order_id,device_id,order_creation_time,preceding_event,following_event,previous_status,status_time,count_total_events_before_3min,count_status_code_0_before_3min,count_status_code_200_before_3min,count_status_code_401_before_3min,count_error_econnaborted_before_3min,count_error_generic_error_before_3min,count_no_error_code_before_3min,count_total_events_after_3min,count_status_code_0_after_3min,count_status_code_200_after_3min,count_status_code_401_after_3min,count_error_econnaborted_after_3min,count_error_generic_error_after_3min,count_no_error_code_after_3min,count_total_events_before_60min,count_status_code_0_before_60min,count_status_code_200_before_60min,count_status_code_401_before_60min,count_error_econnaborted_before_60min,count_error_generic_error_before_60min,count_no_error_code_before_60min
102571685,dea02fd8-5394-4568-9179-8ef81c495829,2020-02-26 17:28:29,2020-02-26 17:25:55.508,2020-02-26 17:30:58.539,ONLINE,2020-02-26 16:28:36.507,2,0,2,0,0,0,2,1,1,0,0,0,1,0,217,0,217,0,0,0,217
102571361,92b9cd19-ed3d-499b-b7b9-25725ae6c8c7,2020-02-26 17:29:10,2020-02-26 17:29:06.910,2020-02-26 17:29:22.471,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,230,0,230,0,0,0,230
102571928,7d4f1b2f-0c14-464d-af4c-f0dc098e2c75,2020-02-26 17:29:20,2020-02-26 17:29:18.716,2020-02-26 17:29:34.080,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,234,0,234,0,0,0,234
102571659,942dea73-a6c3-4c2c-8ccd-b136be676105,2020-02-26 17:32:04,2020-02-26 17:32:01.419,2020-02-26 17:32:16.703,ONLINE,2020-02-26 12:42:30.579,12,0,12,0,0,0,12,11,0,11,0,0,0,11,203,0,203,0,0,0,203
102573201,15f3a119-fa85-4cea-bf80-5f5d1d30f719,2020-02-26 17:34:15,2020-02-26 17:34:00.144,2020-02-26 17:34:16.786,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,113,0,113,0,0,0,113
102573751,28267633-0634-49d5-b7ab-0b9882a9ab71,2020-02-26 17:36:32,2020-02-26 17:36:21.408,2020-02-26 17:36:37.543,,,10,0,10,0,0,0,10,12,0,12,0,0,0,12,212,2,210,0,1,1,210
102574269,15f3a119-fa85-4cea-bf80-5f5d1d30f719,2020-02-26 17:38:10,2020-02-26 17:38:04.237,2020-02-26 17:38:19.732,,,11,0,11,0,0,0,11,10,0,10,0,0,0,10,124,0,124,0,0,0,124
102573687,47467f81-7c37-44bf-8f1a-6a96c13e482e,2020-02-26 17:38:20,2020-02-26 17:38:09.034,2020-02-26 17:38:24.308,,,10,0,10,0,0,0,10,12,0,12,0,0,0,12,49,0,49,0,0,0,49
102574706,a8d153dc-2294-4446-b190-78dd8c306e74,2020-02-26 17:40:01,2020-02-26 17:39:51.090,2020-02-26 17:40:06.987,ONLINE,2020-02-26 11:30:14.088,12,0,12,0,0,0,12,11,0,11,0,0,0,11,228,0,228,0,0,0,228
102574779,b16ec522-f02a-4f7d-9ba1-80423b91bd37,2020-02-26 17:40:14,2020-02-26 17:40:00.710,2020-02-26 17:40:17.581,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,163,1,162,0,0,1,162
102574851,be06b665-7f9c-4ca6-aeca-d084a24bf75d,2020-02-26 17:40:54,2020-02-26 17:38:17.024,2020-02-26 17:43:02.448,,,2,0,2,0,0,0,2,4,0,4,0,0,0,4,8,1,7,0,1,0,7
102573615,f45022f5-daad-4a36-9e2d-f3b7d88718ea,2020-02-26 17:41:34,2020-02-26 17:41:27.902,2020-02-26 17:41:43.214,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,71,0,71,0,0,0,71
102575212,7995c021-8983-4f53-902f-2a089944c501,2020-02-26 17:41:49,2020-02-26 17:41:38.148,2020-02-26 17:41:53.379,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,233,0,233,0,0,0,233
102575810,4e3a2f5c-8364-468f-abaa-0eb6deb984ef,2020-02-26 17:44:08,2020-02-26 17:44:01.750,2020-02-26 17:44:19.219,,,10,0,10,0,0,0,10,8,0,8,0,0,0,8,200,5,195,0,5,0,195
102575772,f45022f5-daad-4a36-9e2d-f3b7d88718ea,2020-02-26 17:44:30,2020-02-26 17:44:22.565,2020-02-26 17:44:38.593,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,82,0,82,0,0,0,82
102575907,455e5f6d-e4b8-448e-ba93-412069f1c772,2020-02-26 17:44:42,2020-02-26 17:44:27.161,2020-02-26 17:44:42.560,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,230,0,230,0,0,0,230
102576074,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 17:45:02,2020-02-26 17:44:57.653,2020-02-26 17:45:13.450,ONLINE,2020-02-26 10:36:15.630,11,0,11,0,0,0,11,11,0,11,0,0,0,11,218,0,218,0,0,0,218
102576387,096bf5c3-bfbf-4f3e-ac97-e09200c1d1ba,2020-02-26 17:46:12,2020-02-26 17:45:58.967,2020-02-26 17:46:15.030,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,232,0,232,0,0,0,232
102576352,5a6a457e-0a7a-472a-b397-c2c13329493d,2020-02-26 17:46:40,2020-02-26 17:44:55.027,2020-02-26 17:47:11.239,,,2,0,2,0,0,0,2,5,0,5,0,0,0,5,63,0,63,0,0,0,63
102576624,b16ec522-f02a-4f7d-9ba1-80423b91bd37,2020-02-26 17:46:58,2020-02-26 17:46:49.347,2020-02-26 17:47:04.954,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,189,1,188,0,0,1,188
102576777,2aec0e20-e1d8-4323-9b12-f066856488a7,2020-02-26 17:48:05,2020-02-26 17:47:53.957,2020-02-26 17:48:09.192,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,233,1,232,0,1,0,232
102576955,4e3a2f5c-8364-468f-abaa-0eb6deb984ef,2020-02-26 17:48:13,2020-02-26 17:47:47.058,2020-02-26 17:48:14.794,,,6,0,6,0,0,0,6,3,0,3,0,0,0,3,197,5,192,0,5,0,192
102577098,75f4361b-fdf3-40f9-a9f0-358e5a04951f,2020-02-26 17:48:51,2020-02-26 17:48:40.407,2020-02-26 17:48:55.816,ONLINE,2020-02-26 17:07:15.918,11,0,11,0,0,0,11,12,0,12,0,0,0,12,190,0,190,0,0,0,190
102577375,e11ac19f-86ec-494f-b34b-cdc6e7d90d0f,2020-02-26 17:49:43,2020-02-26 17:49:29.192,2020-02-26 17:49:45.140,ONLINE,2020-02-26 16:24:03.425,11,0,11,0,0,0,11,11,0,11,0,0,0,11,231,0,231,0,0,0,231
102577362,1cdc8ef5-3752-4200-8b84-3a1df38b195f,2020-02-26 17:50:08,2020-02-26 17:49:55.246,2020-02-26 17:50:11.398,ONLINE,2020-02-26 13:00:33.317,11,0,11,0,0,0,11,11,0,11,0,0,0,11,201,5,196,0,5,0,196
102577471,4e3a2f5c-8364-468f-abaa-0eb6deb984ef,2020-02-26 17:50:08,2020-02-26 17:48:14.794,2020-02-26 17:50:55.029,,,3,0,3,0,0,0,3,9,0,9,0,0,0,9,190,5,185,0,5,0,185
102577209,5a6a457e-0a7a-472a-b397-c2c13329493d,2020-02-26 17:50:34,2020-02-26 17:49:28.465,2020-02-26 17:50:46.530,,,3,0,3,0,0,0,3,4,0,4,0,0,0,4,68,0,68,0,0,0,68
102577813,0799e9e6-dd31-43e5-adc0-7161841ee8a8,2020-02-26 17:51:24,2020-02-26 17:51:14.223,2020-02-26 17:51:30.095,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,227,0,227,0,0,0,227
102578292,28267633-0634-49d5-b7ab-0b9882a9ab71,2020-02-26 17:53:07,2020-02-26 17:52:55.623,2020-02-26 17:53:11.083,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,221,1,220,0,0,1,220
102577994,2aec0e20-e1d8-4323-9b12-f066856488a7,2020-02-26 17:54:03,2020-02-26 17:53:59.858,2020-02-26 17:54:15.162,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,233,1,232,0,1,0,232
102578748,b16ec522-f02a-4f7d-9ba1-80423b91bd37,2020-02-26 17:54:49,2020-02-26 17:54:34.883,2020-02-26 17:54:50.403,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,212,1,211,0,0,1,211
102578832,b16ec522-f02a-4f7d-9ba1-80423b91bd37,2020-02-26 17:55:35,2020-02-26 17:55:21.268,2020-02-26 17:55:36.705,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,213,1,212,0,0,1,212
102579556,37638585-a181-4265-aeb2-d9e284bb30c3,2020-02-26 17:57:37,2020-02-26 17:57:29.960,2020-02-26 17:57:45.515,,,12,0,12,0,0,0,12,10,0,10,0,0,0,10,229,0,229,0,0,0,229
102579468,7995c021-8983-4f53-902f-2a089944c501,2020-02-26 17:57:37,2020-02-26 17:57:31.604,2020-02-26 17:57:46.865,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,232,0,232,0,0,0,232
102579430,f6ef8126-4539-4296-8f18-0dbabde50361,2020-02-26 17:57:47,2020-02-26 17:57:36.564,2020-02-26 17:57:51.772,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,236,0,236,0,0,0,236
102578071,b5abcecd-8afe-4fe5-9c4c-a6539308984f,2020-02-26 17:57:57,2020-02-26 17:57:45.599,2020-02-26 17:58:00.959,ONLINE,2020-02-26 15:14:18.038,11,0,11,0,0,0,11,12,0,12,0,0,0,12,225,0,225,0,0,0,225
102579377,f45022f5-daad-4a36-9e2d-f3b7d88718ea,2020-02-26 17:58:59,2020-02-26 17:58:58.789,2020-02-26 17:59:14.173,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,137,0,137,0,0,0,137
102579564,ad1467f7-a727-4d9b-bece-79609e64c85f,2020-02-26 17:58:59,2020-02-26 17:58:49.736,2020-02-26 17:59:05.159,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,152,0,152,0,0,0,152
102579873,269bfda4-bba8-4720-99d5-123381c14fbc,2020-02-26 17:59:17,2020-02-26 17:59:05.775,2020-02-26 17:59:21.115,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,233,0,233,0,0,0,233
102580255,096bf5c3-bfbf-4f3e-ac97-e09200c1d1ba,2020-02-26 18:00:29,2020-02-26 18:00:16.453,2020-02-26 18:00:31.716,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,232,0,232,0,0,0,232
102580122,2aec0e20-e1d8-4323-9b12-f066856488a7,2020-02-26 18:00:45,2020-02-26 18:00:37.039,2020-02-26 18:00:52.391,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,233,1,232,0,1,0,232
102580747,1f431c5f-3ee7-4e5a-a450-1f31779bfd53,2020-02-26 18:01:46,2020-02-26 18:01:37.018,2020-02-26 18:01:52.423,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,212,2,210,0,2,0,210
102579637,2aec0e20-e1d8-4323-9b12-f066856488a7,2020-02-26 18:02:02,2020-02-26 18:01:54.178,2020-02-26 18:02:09.576,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,233,1,232,0,1,0,232
102581102,28267633-0634-49d5-b7ab-0b9882a9ab71,2020-02-26 18:04:39,2020-02-26 18:04:24.622,2020-02-26 18:04:40.134,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,229,0,229,0,0,0,229
102581577,b5abcecd-8afe-4fe5-9c4c-a6539308984f,2020-02-26 18:04:59,2020-02-26 18:04:56.654,2020-02-26 18:05:12.139,ONLINE,2020-02-26 15:14:18.038,12,0,12,0,0,0,12,11,0,11,0,0,0,11,226,0,226,0,0,0,226
102581682,7d4f1b2f-0c14-464d-af4c-f0dc098e2c75,2020-02-26 18:05:21,2020-02-26 18:05:08.010,2020-02-26 18:05:23.393,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,233,0,233,0,0,0,233
102581789,1cdc8ef5-3752-4200-8b84-3a1df38b195f,2020-02-26 18:05:41,2020-02-26 18:05:32.335,2020-02-26 18:05:48.314,ONLINE,2020-02-26 13:00:33.317,11,0,11,0,0,0,11,11,0,11,0,0,0,11,204,5,199,0,5,0,199
102582069,455e5f6d-e4b8-448e-ba93-412069f1c772,2020-02-26 18:06:33,2020-02-26 18:06:22.946,2020-02-26 18:06:38.243,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,233,0,233,0,0,0,233
102582615,269bfda4-bba8-4720-99d5-123381c14fbc,2020-02-26 18:08:37,2020-02-26 18:08:35.204,2020-02-26 18:08:50.638,,,12,0,12,0,0,0,12,10,0,10,0,0,0,10,233,0,233,0,0,0,233
102581959,edecb0b3-1780-46df-a2b7-089214a671c4,2020-02-26 18:08:45,2020-02-26 18:08:36.939,2020-02-26 18:08:52.237,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,146,2,144,0,2,0,144
102582686,348cc687-118d-4df4-9c09-36b7de705b9e,2020-02-26 18:08:55,2020-02-26 18:08:45.925,2020-02-26 18:09:01.421,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,231,0,231,0,0,0,231
102582919,f6ef8126-4539-4296-8f18-0dbabde50361,2020-02-26 18:09:25,2020-02-26 18:09:19.743,2020-02-26 18:09:34.990,,,12,0,12,0,0,0,12,9,0,9,0,0,0,9,236,0,236,0,0,0,236
102582972,f45022f5-daad-4a36-9e2d-f3b7d88718ea,2020-02-26 18:09:35,2020-02-26 18:09:19.314,2020-02-26 18:09:35.330,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,177,0,177,0,0,0,177
102582570,7995c021-8983-4f53-902f-2a089944c501,2020-02-26 18:10:54,2020-02-26 18:10:41.668,2020-02-26 18:10:57.456,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,230,0,230,0,0,0,230
102583370,926f1097-5792-498f-ad36-e65f620c4073,2020-02-26 18:11:07,2020-02-26 18:10:51.872,2020-02-26 18:11:07.315,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,227,0,227,0,0,0,227
102583414,ec7a14b8-e5ad-4e31-9bc7-14782586c9bd,2020-02-26 18:11:21,2020-02-26 18:11:20.001,2020-02-26 18:11:36.184,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,228,1,227,0,1,0,227
102584120,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 18:14:31,2020-02-26 18:14:19.550,2020-02-26 18:14:36.476,ONLINE,2020-02-26 10:36:15.630,11,0,11,0,0,0,11,11,0,11,0,0,0,11,217,0,217,0,0,0,217
102584509,9df98071-0c86-461d-94d0-3a13533172da,2020-02-26 18:14:52,2020-02-26 18:14:43.154,2020-02-26 18:14:58.539,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,235,0,235,0,0,0,235
102584707,855079dc-37b0-46a4-b137-97b596fd284a,2020-02-26 18:15:32,2020-02-26 18:13:10.690,2020-02-26 18:16:31.508,,,3,0,3,0,0,0,3,8,0,8,0,0,0,8,130,0,130,0,0,0,130
102584721,a8d153dc-2294-4446-b190-78dd8c306e74,2020-02-26 18:15:33,2020-02-26 18:15:19.917,2020-02-26 18:15:35.735,ONLINE,2020-02-26 11:30:14.088,4,0,4,0,0,0,4,12,0,12,0,0,0,12,217,0,217,0,0,0,217
102584807,b16ec522-f02a-4f7d-9ba1-80423b91bd37,2020-02-26 18:15:51,2020-02-26 18:13:45.637,2020-02-26 18:16:03.071,,,1,0,1,0,0,0,1,15,0,15,0,0,0,15,191,0,191,0,0,0,191
102584391,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 18:16:30,2020-02-26 18:16:28.149,2020-02-26 18:16:44.126,ONLINE,2020-02-26 10:36:15.630,11,0,11,0,0,0,11,11,0,11,0,0,0,11,217,0,217,0,0,0,217
102584904,2aec0e20-e1d8-4323-9b12-f066856488a7,2020-02-26 18:17:56,2020-02-26 18:17:46.332,2020-02-26 18:18:01.620,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,235,0,235,0,0,0,235
102585501,82fb1d95-c894-4499-825e-8774d0247087,2020-02-26 18:18:01,2020-02-26 18:17:55.120,2020-02-26 18:18:10.643,ONLINE,2020-02-26 09:29:19.784,12,0,12,0,0,0,12,5,1,4,0,0,1,4,229,0,229,0,0,0,229
102584882,2aec0e20-e1d8-4323-9b12-f066856488a7,2020-02-26 18:18:36,2020-02-26 18:18:32.137,2020-02-26 18:18:47.426,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,235,0,235,0,0,0,235
102585763,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 18:19:06,2020-02-26 18:18:52.257,2020-02-26 18:19:08.173,ONLINE,2020-02-26 10:36:15.630,11,0,11,0,0,0,11,11,0,11,0,0,0,11,217,0,217,0,0,0,217
102586005,ce095f7d-949d-48da-a48c-cbf2e496c1b9,2020-02-26 18:19:54,2020-02-26 18:19:38.705,2020-02-26 18:19:54.028,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,232,0,232,0,0,0,232
102586251,729c5a47-b29e-40e2-85dd-adf3fc4684fa,2020-02-26 18:20:53,2020-02-26 18:20:39.337,2020-02-26 18:20:54.544,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,86,0,86,0,0,0,86
102586423,e7dd9fe8-03e8-41ae-abc7-8a4b0b098971,2020-02-26 18:21:25,2020-02-26 18:21:12.727,2020-02-26 18:21:30.679,ONLINE,2020-02-26 15:42:27.250,10,0,10,0,0,0,10,9,0,9,0,0,0,9,49,5,44,0,5,0,44
102586444,f45022f5-daad-4a36-9e2d-f3b7d88718ea,2020-02-26 18:21:29,2020-02-26 18:21:18.513,2020-02-26 18:21:34.471,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,222,0,222,0,0,0,222
102586716,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 18:22:20,2020-02-26 18:22:08.231,2020-02-26 18:22:24.429,ONLINE,2020-02-26 10:36:15.630,11,0,11,0,0,0,11,11,0,11,0,0,0,11,217,0,217,0,0,0,217
102586906,855079dc-37b0-46a4-b137-97b596fd284a,2020-02-26 18:23:01,2020-02-26 18:23:00.428,2020-02-26 18:23:16.237,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,127,0,127,0,0,0,127
102586938,096bf5c3-bfbf-4f3e-ac97-e09200c1d1ba,2020-02-26 18:23:31,2020-02-26 18:23:28.764,2020-02-26 18:23:44.045,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,233,0,233,0,0,0,233
102587548,15f3a119-fa85-4cea-bf80-5f5d1d30f719,2020-02-26 18:25:00,2020-02-26 18:24:53.796,2020-02-26 18:25:10.643,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,219,0,219,0,0,0,219
102587403,3c533ccb-8739-49c8-bfee-cf467898fe9d,2020-02-26 18:25:09,2020-02-26 18:25:03.060,2020-02-26 18:25:18.895,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,83,1,82,0,1,0,82
102587589,ce095f7d-949d-48da-a48c-cbf2e496c1b9,2020-02-26 18:25:16,2020-02-26 18:25:01.934,2020-02-26 18:25:17.595,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,232,0,232,0,0,0,232
102587013,855079dc-37b0-46a4-b137-97b596fd284a,2020-02-26 18:25:24,2020-02-26 18:25:20.509,2020-02-26 18:25:38.673,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,127,0,127,0,0,0,127
102587922,0799e9e6-dd31-43e5-adc0-7161841ee8a8,2020-02-26 18:26:19,2020-02-26 18:26:07.363,2020-02-26 18:26:23.414,,,10,0,10,0,0,0,10,11,0,11,0,0,0,11,224,0,224,0,0,0,224
102588051,82fb1d95-c894-4499-825e-8774d0247087,2020-02-26 18:26:45,2020-02-26 18:26:43.331,2020-02-26 18:26:58.643,ONLINE,2020-02-26 18:20:19.908,11,0,11,0,0,0,11,11,0,11,0,0,0,11,222,1,221,0,0,1,221
102588147,28267633-0634-49d5-b7ab-0b9882a9ab71,2020-02-26 18:26:47,2020-02-26 18:26:41.363,2020-02-26 18:27:06.515,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,219,2,217,0,0,2,217
102588276,f36d83fd-bd3f-4f0f-90f3-94403ee2e754,2020-02-26 18:27:18,2020-02-26 18:27:05.990,2020-02-26 18:27:21.555,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,222,0,222,0,0,0,222
102586697,92b9cd19-ed3d-499b-b7b9-25725ae6c8c7,2020-02-26 18:27:21,2020-02-26 18:27:16.557,2020-02-26 18:27:31.930,,,12,0,12,0,0,0,12,18,0,18,0,0,0,18,229,0,229,0,0,0,229
102588288,5373f929-b74a-4a4e-9930-25988c074397,2020-02-26 18:27:25,2020-02-26 18:27:19.519,2020-02-26 18:27:30.950,,,24,0,24,0,0,0,24,23,0,23,0,0,0,23,447,2,445,0,2,0,445
102588340,096bf5c3-bfbf-4f3e-ac97-e09200c1d1ba,2020-02-26 18:27:39,2020-02-26 18:27:32.919,2020-02-26 18:27:48.203,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,233,0,233,0,0,0,233
102588463,b16ec522-f02a-4f7d-9ba1-80423b91bd37,2020-02-26 18:28:04,2020-02-26 18:27:37.984,2020-02-26 18:28:24.692,,,6,0,6,0,0,0,6,20,0,20,0,0,0,20,181,0,181,0,0,0,181
102588325,3c533ccb-8739-49c8-bfee-cf467898fe9d,2020-02-26 18:28:24,2020-02-26 18:28:08.147,2020-02-26 18:28:24.446,,,10,0,10,0,0,0,10,11,0,11,0,0,0,11,83,1,82,0,1,0,82
102588799,a3983fae-274e-4cb6-b658-e145592307d2,2020-02-26 18:28:58,2020-02-26 18:28:52.498,2020-02-26 18:29:07.834,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,130,1,129,0,1,0,129
102588734,b16ec522-f02a-4f7d-9ba1-80423b91bd37,2020-02-26 18:28:59,2020-02-26 18:28:45.063,2020-02-26 18:28:59.476,,,10,0,10,0,0,0,10,22,0,22,0,0,0,22,181,0,181,0,0,0,181
102588624,3c533ccb-8739-49c8-bfee-cf467898fe9d,2020-02-26 18:29:13,2020-02-26 18:28:56.406,2020-02-26 18:29:13.269,,,10,0,10,0,0,0,10,11,0,11,0,0,0,11,83,1,82,0,1,0,82
102588848,15f3a119-fa85-4cea-bf80-5f5d1d30f719,2020-02-26 18:29:33,2020-02-26 18:29:30.124,2020-02-26 18:29:46.435,,,11,0,11,0,0,0,11,10,0,10,0,0,0,10,219,0,219,0,0,0,219
102588310,ec7a14b8-e5ad-4e31-9bc7-14782586c9bd,2020-02-26 18:30:14,2020-02-26 18:30:10.482,2020-02-26 18:30:25.849,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,231,0,231,0,0,0,231
102589445,269bfda4-bba8-4720-99d5-123381c14fbc,2020-02-26 18:31:10,2020-02-26 18:31:00.518,2020-02-26 18:31:12.990,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,221,0,221,0,0,0,221
102589214,1cdc8ef5-3752-4200-8b84-3a1df38b195f,2020-02-26 18:32:05,2020-02-26 18:32:03.419,2020-02-26 18:32:19.696,ONLINE,2020-02-26 13:00:33.317,11,0,11,0,0,0,11,11,0,11,0,0,0,11,212,3,209,0,3,0,209
102589758,096bf5c3-bfbf-4f3e-ac97-e09200c1d1ba,2020-02-26 18:32:27,2020-02-26 18:32:22.985,2020-02-26 18:32:38.217,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,233,0,233,0,0,0,233
102590269,dfb719f4-bef3-4a64-a820-917693725e48,2020-02-26 18:33:52,2020-02-26 18:33:16.549,2020-02-26 18:34:01.653,,,5,0,5,0,0,0,5,11,0,11,0,0,0,11,190,0,190,0,0,0,190
102590109,da7f8319-6c44-4a4e-a8aa-d759f89556d2,2020-02-26 18:33:53,2020-02-26 18:33:52.884,2020-02-26 18:34:08.370,,,10,0,10,0,0,0,10,11,0,11,0,0,0,11,13,0,13,0,0,0,13
102590198,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 18:34:49,2020-02-26 18:34:45.944,2020-02-26 18:35:02.421,ONLINE,2020-02-26 10:36:15.630,12,0,12,0,0,0,12,10,0,10,0,0,0,10,218,0,218,0,0,0,218
102590488,b16ec522-f02a-4f7d-9ba1-80423b91bd37,2020-02-26 18:34:59,2020-02-26 18:34:36.025,2020-02-26 18:36:14.417,,,4,0,4,0,0,0,4,5,0,5,0,0,0,5,184,0,184,0,0,0,184
102590697,edecb0b3-1780-46df-a2b7-089214a671c4,2020-02-26 18:37:32,2020-02-26 18:37:31.374,2020-02-26 18:37:46.679,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,156,1,155,0,1,0,155
102591390,b7e8b7f2-2df9-4f76-ace0-ccf5069db701,2020-02-26 18:39:04,2020-02-26 18:38:56.497,2020-02-26 18:39:11.933,ONLINE,2020-02-26 14:34:43.494,12,0,12,0,0,0,12,11,0,11,0,0,0,11,231,0,231,0,0,0,231
102591884,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 18:39:08,2020-02-26 18:38:59.595,2020-02-26 18:39:16.519,ONLINE,2020-02-26 10:36:15.630,11,0,11,0,0,0,11,11,0,11,0,0,0,11,217,0,217,0,0,0,217
102591056,28267633-0634-49d5-b7ab-0b9882a9ab71,2020-02-26 18:39:39,2020-02-26 18:38:55.127,2020-02-26 18:41:52.316,,,9,0,9,0,0,0,9,7,0,7,0,0,0,7,218,2,216,0,0,2,216
102592268,7995c021-8983-4f53-902f-2a089944c501,2020-02-26 18:40:31,2020-02-26 18:40:27.702,2020-02-26 18:40:43.395,,,12,0,12,0,0,0,12,18,0,18,0,0,0,18,230,0,230,0,0,0,230
102592327,ce095f7d-949d-48da-a48c-cbf2e496c1b9,2020-02-26 18:40:36,2020-02-26 18:40:22.603,2020-02-26 18:40:38.262,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,232,0,232,0,0,0,232
102592453,15e99c9d-7433-480a-92fd-9dfc05595855,2020-02-26 18:41:01,2020-02-26 18:40:53.930,2020-02-26 18:41:09.511,,,3,0,3,0,0,0,3,11,0,11,0,0,0,11,30,1,28,1,1,1,28
102592636,3d8c0bfa-c29b-407d-b1d6-758976d9eff7,2020-02-26 18:41:30,2020-02-26 18:41:22.814,2020-02-26 18:41:38.026,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,236,0,236,0,0,0,236
102592594,7995c021-8983-4f53-902f-2a089944c501,2020-02-26 18:41:42,2020-02-26 18:41:29.617,2020-02-26 18:41:45.150,,,11,0,11,0,0,0,11,24,0,24,0,0,0,24,229,0,229,0,0,0,229
102592669,f45022f5-daad-4a36-9e2d-f3b7d88718ea,2020-02-26 18:41:57,2020-02-26 18:41:55.765,2020-02-26 18:42:11.017,,,12,0,12,0,0,0,12,4,0,4,0,0,0,4,228,0,228,0,0,0,228
102591837,28267633-0634-49d5-b7ab-0b9882a9ab71,2020-02-26 18:42:17,2020-02-26 18:42:08.594,2020-02-26 18:42:23.357,,,4,0,4,0,0,0,4,12,2,10,0,0,2,10,212,2,210,0,0,2,210
102592747,f45022f5-daad-4a36-9e2d-f3b7d88718ea,2020-02-26 18:42:36,2020-02-26 18:42:26.209,2020-02-26 18:42:41.485,,,12,0,12,0,0,0,12,2,0,2,0,0,0,2,227,0,227,0,0,0,227
102592227,f6ef8126-4539-4296-8f18-0dbabde50361,2020-02-26 18:42:58,2020-02-26 18:42:50.997,2020-02-26 18:43:06.202,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,238,0,238,0,0,0,238
102590891,58a2bb21-9182-4885-9dae-e51d511f7fb0,2020-02-26 18:43:13,2020-02-26 18:43:03.182,2020-02-26 18:43:19.767,,,8,0,8,0,0,0,8,10,0,10,0,0,0,10,196,0,196,0,0,0,196
